transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1871,26/09/2022,18:39:00,41.00,Male,62,Beauty,2,30,30.60,60.00
200,09/10/2022,22:29:00,130.00,Male,27,Beauty,3,50,60.00,150.00
594,07/09/2023,21:49:00,72.00,Female,19,Electronics,2,300,291.00,600.00
637,02/12/2022,18:54:00,21.00,Male,43,Clothing,2,300,321.00,600.00
855,21/11/2022,19:43:00,13.00,Male,54,Beauty,1,25,25.75,25.00
1200,18/10/2023,19:04:00,20.00,Male,27,Beauty,3,50,54.50,150.00
1594,01/10/2023,19:02:00,31.00,Female,19,Electronics,2,300,345.00,600.00
1637,25/10/2022,20:50:00,97.00,Male,43,Clothing,2,300,297.00,600.00
1855,27/12/2023,21:15:00,44.00,Male,54,Beauty,1,25,31.25,25.00
325,16/09/2023,22:02:00,6.00,Female,52,Electronics,2,25,31.25,50.00
682,23/10/2023,20:51:00,60.00,Male,46,Beauty,4,300,354.00,1200.00
931,07/10/2023,21:34:00,48.00,Male,30,Beauty,4,30,29.10,120.00
1325,11/10/2022,19:47:00,18.00,Female,52,Electronics,2,25,26.75,50.00
1682,30/12/2022,19:30:00,71.00,Male,46,Beauty,4,300,315.00,1200.00
1931,01/12/2022,19:15:00,61.00,Male,30,Beauty,4,30,34.20,120.00
925,20/12/2022,17:12:00,54.00,Male,25,Electronics,1,300,315.00,300.00
1925,21/12/2023,17:05:00,81.00,Male,25,Electronics,1,300,366.00,300.00
297,12/09/2022,21:09:00,70.00,Female,40,Electronics,2,500,595.00,1000.00
1297,20/10/2023,22:32:00,21.00,Female,40,Electronics,2,500,535.00,1000.00
814,01/10/2022,20:33:00,96.00,Female,59,Clothing,1,500,540.00,500.00
894,22/09/2022,22:53:00,111.00,Male,52,Electronics,1,30,30.60,30.00
1814,07/09/2022,17:53:00,43.00,Female,59,Clothing,1,500,620.00,500.00
1894,29/12/2023,18:11:00,92.00,Male,52,Electronics,1,30,30.00,30.00
194,11/10/2023,19:27:00,116.00,Male,55,Clothing,4,50,51.50,200.00
245,01/12/2023,21:41:00,75.00,Male,47,Clothing,3,30,36.00,90.00
296,31/12/2022,22:44:00,73.00,Female,22,Clothing,4,300,369.00,1200.00
644,13/10/2022,21:49:00,107.00,Male,23,Beauty,3,25,29.00,75.00
696,09/10/2023,18:05:00,24.00,Female,50,Clothing,4,50,48.50,200.00
1194,09/10/2023,22:06:00,130.00,Male,55,Clothing,4,50,61.50,200.00
1245,25/10/2022,20:47:00,129.00,Male,47,Clothing,3,30,36.00,90.00
1296,26/11/2022,20:42:00,45.00,Female,22,Clothing,4,300,342.00,1200.00
1644,11/09/2022,19:32:00,124.00,Male,23,Beauty,3,25,28.75,75.00
1696,21/11/2022,17:59:00,24.00,Female,50,Clothing,4,50,55.00,200.00
312,31/10/2022,18:08:00,18.00,Male,41,Clothing,4,30,28.50,120.00
692,30/09/2022,19:48:00,110.00,Female,64,Clothing,2,50,49.50,100.00
835,30/09/2022,23:00:00,49.00,Male,37,Clothing,4,50,60.00,200.00
1312,03/12/2022,17:28:00,73.00,Male,41,Clothing,4,30,29.10,120.00
1692,11/10/2023,19:50:00,103.00,Female,64,Clothing,2,50,59.50,100.00
1835,18/09/2022,20:58:00,98.00,Male,37,Clothing,4,50,49.50,200.00
183,01/09/2022,19:22:00,28.00,Female,43,Beauty,3,300,375.00,900.00
413,28/11/2023,21:52:00,60.00,Female,44,Beauty,3,25,25.50,75.00
799,01/10/2023,19:44:00,86.00,Male,56,Electronics,2,50,60.00,100.00
851,30/11/2023,17:23:00,30.00,Male,32,Electronics,2,25,27.75,50.00
1183,28/12/2022,17:10:00,54.00,Female,43,Beauty,3,300,342.00,900.00
1413,12/11/2023,19:33:00,104.00,Female,44,Beauty,3,25,30.75,75.00
1799,01/10/2023,19:09:00,132.00,Male,56,Electronics,2,50,51.00,100.00
1851,10/09/2022,21:36:00,87.00,Male,32,Electronics,2,25,25.00,50.00
858,08/09/2023,18:48:00,85.00,Male,23,Electronics,2,50,50.50,100.00
919,28/10/2023,21:13:00,82.00,Female,22,Beauty,2,25,27.75,50.00
935,10/09/2022,21:16:00,2.00,Female,34,Beauty,1,50,55.50,50.00
1858,14/09/2023,20:47:00,49.00,Male,23,Electronics,2,50,52.00,100.00
1919,25/10/2022,17:54:00,78.00,Female,22,Beauty,2,25,26.50,50.00
1935,16/12/2022,22:40:00,96.00,Female,34,Beauty,1,50,47.50,50.00
132,22/11/2023,20:34:00,86.00,Male,42,Electronics,4,50,62.00,200.00
1132,07/11/2023,17:27:00,14.00,Male,42,Electronics,4,50,59.00,200.00
604,16/09/2022,19:34:00,139.00,Female,29,Electronics,4,50,50.50,200.00
832,13/11/2022,17:25:00,106.00,Male,47,Beauty,4,500,600.00,2000.00
1604,29/12/2022,18:43:00,2.00,Female,29,Electronics,4,50,56.00,200.00
1832,10/11/2023,21:17:00,57.00,Male,47,Beauty,4,500,480.00,2000.00
113,08/10/2022,19:14:00,72.00,Female,41,Electronics,2,25,26.25,50.00
1113,08/12/2023,17:41:00,141.00,Female,41,Electronics,2,25,27.75,50.00
165,24/09/2022,19:01:00,75.00,Female,60,Clothing,4,300,318.00,1200.00
1165,01/12/2023,17:04:00,29.00,Female,60,Clothing,4,300,291.00,1200.00
326,23/11/2023,19:51:00,108.00,Female,18,Clothing,3,25,24.25,75.00
1326,01/09/2023,22:35:00,66.00,Female,18,Clothing,3,25,28.75,75.00
19,26/11/2023,19:39:00,30.00,Female,62,Clothing,2,25,28.50,50.00
412,04/09/2022,19:36:00,30.00,Female,19,Electronics,4,500,570.00,2000.00
632,25/10/2023,20:13:00,78.00,Female,26,Electronics,4,25,24.75,100.00
1019,14/12/2023,21:22:00,56.00,Female,62,Clothing,2,25,25.75,50.00
1412,13/10/2022,19:59:00,75.00,Female,19,Electronics,4,500,615.00,2000.00
1632,19/10/2022,18:16:00,29.00,Female,26,Electronics,4,25,24.75,100.00
167,21/09/2023,20:58:00,73.00,Female,43,Clothing,3,50,49.00,150.00
172,21/10/2022,18:09:00,52.00,Male,32,Beauty,2,25,28.00,50.00
375,22/09/2023,17:32:00,25.00,Male,32,Clothing,1,50,52.00,50.00
538,22/12/2023,18:20:00,102.00,Male,18,Clothing,3,50,56.50,150.00
794,02/11/2022,21:47:00,145.00,Female,60,Beauty,1,300,315.00,300.00
1167,29/09/2023,21:21:00,9.00,Female,43,Clothing,3,50,54.00,150.00
1172,19/10/2022,21:12:00,150.00,Male,32,Beauty,2,25,28.50,50.00
1375,01/10/2022,17:50:00,79.00,Male,32,Clothing,1,50,59.00,50.00
1538,12/09/2022,20:57:00,21.00,Male,18,Clothing,3,50,53.50,150.00
1794,22/12/2022,19:40:00,26.00,Female,60,Beauty,1,300,351.00,300.00
131,29/09/2023,22:32:00,44.00,Female,21,Beauty,2,300,375.00,600.00
330,11/10/2022,20:18:00,116.00,Female,25,Beauty,4,50,55.00,200.00
494,25/09/2023,20:18:00,140.00,Female,42,Beauty,4,50,58.00,200.00
1131,31/12/2022,19:16:00,130.00,Female,21,Beauty,2,300,336.00,600.00
1330,24/11/2023,17:49:00,20.00,Female,25,Beauty,4,50,48.00,200.00
1494,23/10/2022,19:29:00,74.00,Female,42,Beauty,4,50,62.50,200.00
513,21/10/2022,18:31:00,85.00,Male,24,Electronics,4,25,24.50,100.00
573,19/09/2023,22:59:00,78.00,Male,49,Beauty,2,30,36.30,60.00
1513,01/10/2022,21:47:00,19.00,Male,24,Electronics,4,25,31.00,100.00
1573,13/10/2022,21:45:00,148.00,Male,49,Beauty,2,30,31.20,60.00
241,19/12/2023,20:21:00,108.00,Female,23,Electronics,3,25,26.75,75.00
579,06/10/2023,17:43:00,41.00,Female,38,Electronics,1,30,36.60,30.00
1241,10/09/2023,17:28:00,26.00,Female,23,Electronics,3,25,24.50,75.00
1579,28/09/2023,17:38:00,119.00,Female,38,Electronics,1,30,28.80,30.00
218,24/11/2022,20:39:00,144.00,Male,64,Beauty,3,30,33.90,90.00
846,22/12/2023,18:46:00,13.00,Male,42,Beauty,1,50,59.50,50.00
1218,25/10/2023,22:11:00,30.00,Male,64,Beauty,3,30,34.20,90.00
1846,16/11/2023,17:51:00,83.00,Male,42,Beauty,1,50,49.50,50.00
616,31/12/2022,19:18:00,122.00,Male,41,Clothing,2,50,49.50,100.00
1616,22/09/2022,18:41:00,121.00,Male,41,Clothing,2,50,59.00,100.00
523,13/11/2023,19:18:00,110.00,Female,62,Electronics,1,300,375.00,300.00
643,05/10/2022,22:26:00,63.00,Female,28,Electronics,3,30,28.80,90.00
1523,31/12/2023,20:40:00,150.00,Female,62,Electronics,1,300,330.00,300.00
1643,17/10/2023,21:47:00,12.00,Female,28,Electronics,3,30,33.30,90.00
351,11/11/2023,22:16:00,38.00,Female,56,Clothing,3,30,36.60,90.00
809,14/12/2022,22:51:00,124.00,Female,62,Beauty,2,50,50.00,100.00
954,05/09/2023,21:03:00,87.00,Female,50,Electronics,3,300,321.00,900.00
1351,02/10/2022,20:58:00,88.00,Female,56,Clothing,3,30,28.50,90.00
1809,16/10/2023,18:09:00,51.00,Female,62,Beauty,2,50,61.50,100.00
1954,29/10/2023,17:30:00,93.00,Female,50,Electronics,3,300,318.00,900.00
897,12/09/2023,17:53:00,15.00,Female,64,Electronics,2,50,51.50,100.00
1897,27/10/2023,17:12:00,137.00,Female,64,Electronics,2,50,62.00,100.00
147,12/11/2022,20:30:00,101.00,Male,23,Electronics,1,300,297.00,300.00
204,10/09/2022,21:04:00,101.00,Male,39,Beauty,1,25,31.25,25.00
390,07/10/2022,20:53:00,88.00,Male,39,Electronics,2,50,51.00,100.00
1147,25/11/2023,22:14:00,35.00,Male,23,Electronics,1,300,330.00,300.00
1204,10/12/2023,19:24:00,72.00,Male,39,Beauty,1,25,27.50,25.00
1390,24/10/2022,22:47:00,117.00,Male,39,Electronics,2,50,54.00,100.00
179,07/10/2023,20:42:00,121.00,Male,31,Electronics,1,300,375.00,300.00
327,13/09/2023,18:30:00,107.00,Male,57,Electronics,3,50,56.00,150.00
626,30/10/2022,21:01:00,65.00,Female,26,Clothing,4,500,555.00,2000.00
873,06/12/2023,20:20:00,137.00,Female,27,Electronics,4,25,29.00,100.00
1179,12/12/2023,17:28:00,122.00,Male,31,Electronics,1,300,354.00,300.00
1327,23/12/2023,21:16:00,118.00,Male,57,Electronics,3,50,58.00,150.00
1626,10/10/2022,19:13:00,19.00,Female,26,Clothing,4,500,495.00,2000.00
1873,24/11/2022,19:18:00,64.00,Female,27,Electronics,4,25,26.75,100.00
196,29/12/2023,19:14:00,43.00,Female,32,Clothing,3,300,312.00,900.00
789,06/12/2023,22:13:00,34.00,Female,61,Clothing,4,500,510.00,2000.00
1196,31/12/2022,21:18:00,93.00,Female,32,Clothing,3,300,306.00,900.00
1789,10/11/2023,17:02:00,144.00,Female,61,Clothing,4,500,615.00,2000.00
89,30/12/2023,21:15:00,117.00,Female,55,Electronics,4,500,590.00,2000.00
707,23/10/2023,20:34:00,117.00,Female,26,Clothing,1,500,580.00,500.00
909,29/10/2023,19:43:00,71.00,Male,26,Electronics,1,300,288.00,300.00
1089,21/10/2023,18:44:00,108.00,Female,55,Electronics,4,500,555.00,2000.00
1707,17/09/2023,18:35:00,144.00,Female,26,Clothing,1,500,535.00,500.00
1909,22/10/2022,19:41:00,17.00,Male,26,Electronics,1,300,339.00,300.00
51,12/10/2022,22:09:00,78.00,Male,27,Beauty,3,25,24.75,75.00
154,24/12/2022,17:47:00,24.00,Male,51,Electronics,3,300,321.00,900.00
276,18/10/2023,21:27:00,40.00,Female,21,Beauty,4,25,27.50,100.00
497,31/12/2023,18:11:00,127.00,Male,41,Clothing,4,30,37.20,120.00
889,20/09/2023,22:32:00,39.00,Female,35,Electronics,1,50,57.50,50.00
1051,13/09/2023,17:47:00,104.00,Male,27,Beauty,3,25,25.00,75.00
1154,16/12/2023,21:44:00,29.00,Male,51,Electronics,3,300,291.00,900.00
1276,11/10/2022,18:54:00,140.00,Female,21,Beauty,4,25,27.00,100.00
1497,19/11/2022,21:44:00,109.00,Male,41,Clothing,4,30,32.40,120.00
1889,02/09/2022,22:48:00,80.00,Female,35,Electronics,1,50,56.00,50.00
122,01/12/2023,19:02:00,1.00,Male,64,Electronics,4,30,35.40,120.00
373,23/09/2022,22:19:00,78.00,Female,25,Beauty,2,300,333.00,600.00
524,17/09/2023,19:52:00,12.00,Male,46,Beauty,4,300,297.00,1200.00
688,28/10/2023,21:45:00,132.00,Male,56,Clothing,4,25,24.75,100.00
813,15/10/2022,19:51:00,125.00,Male,52,Electronics,3,50,62.00,150.00
1122,07/09/2022,19:53:00,138.00,Male,64,Electronics,4,30,31.80,120.00
1373,02/10/2023,20:26:00,64.00,Female,25,Beauty,2,300,294.00,600.00
1524,26/10/2022,22:10:00,115.00,Male,46,Beauty,4,300,321.00,1200.00
1688,17/12/2022,17:25:00,150.00,Male,56,Clothing,4,25,26.50,100.00
1813,22/11/2022,22:24:00,86.00,Male,52,Electronics,3,50,61.50,150.00
178,11/10/2023,17:51:00,142.00,Male,40,Clothing,2,30,34.20,60.00
208,21/10/2023,20:56:00,144.00,Female,34,Electronics,4,50,57.00,200.00
247,23/12/2022,17:56:00,82.00,Male,41,Electronics,2,30,31.50,60.00
290,08/12/2023,21:39:00,86.00,Female,30,Beauty,2,300,342.00,600.00
656,12/11/2023,20:58:00,27.00,Male,29,Beauty,3,30,29.40,90.00
735,26/11/2022,21:38:00,153.00,Female,64,Clothing,4,500,515.00,2000.00
1178,29/12/2023,21:15:00,137.00,Male,40,Clothing,2,30,33.00,60.00
1208,15/10/2022,17:44:00,9.00,Female,34,Electronics,4,50,47.50,200.00
1247,02/09/2023,18:17:00,78.00,Male,41,Electronics,2,30,35.70,60.00
1290,30/12/2022,22:40:00,66.00,Female,30,Beauty,2,300,318.00,600.00
1656,16/09/2023,20:03:00,141.00,Male,29,Beauty,3,30,35.40,90.00
1735,05/09/2023,17:26:00,86.00,Female,64,Clothing,4,500,505.00,2000.00
319,07/11/2022,18:50:00,145.00,Male,31,Clothing,1,500,500.00,500.00
670,29/09/2023,17:24:00,59.00,Male,27,Beauty,1,30,35.70,30.00
1319,25/11/2023,17:17:00,76.00,Male,31,Clothing,1,500,585.00,500.00
1670,24/10/2023,21:32:00,58.00,Male,27,Beauty,1,30,34.20,30.00
385,20/11/2022,19:06:00,127.00,Male,50,Electronics,3,500,525.00,1500.00
1385,07/11/2023,19:22:00,55.00,Male,50,Electronics,3,500,505.00,1500.00
10,24/10/2022,22:55:00,81.00,Female,52,Clothing,4,50,62.50,200.00
26,14/10/2023,17:54:00,51.00,Female,28,Electronics,2,500,600.00,1000.00
437,26/11/2023,18:53:00,56.00,Female,35,Electronics,4,300,345.00,1200.00
689,16/10/2022,20:17:00,55.00,Male,57,Electronics,2,50,52.50,100.00
1010,21/10/2022,22:11:00,65.00,Female,52,Clothing,4,50,54.50,200.00
1026,24/11/2022,19:10:00,60.00,Female,28,Electronics,2,500,520.00,1000.00
1437,04/09/2023,19:19:00,76.00,Female,35,Electronics,4,300,372.00,1200.00
1689,19/12/2023,20:54:00,114.00,Male,57,Electronics,2,50,47.50,100.00
558,26/10/2023,17:47:00,108.00,Female,41,Clothing,1,25,26.00,25.00
634,10/10/2022,19:25:00,68.00,Male,60,Electronics,4,500,535.00,2000.00
1558,22/12/2022,20:37:00,91.00,Female,41,Clothing,1,25,27.75,25.00
1634,03/11/2023,17:18:00,90.00,Male,60,Electronics,4,500,520.00,2000.00
201,13/10/2022,19:08:00,105.00,Male,56,Electronics,1,25,29.75,25.00
286,05/10/2022,22:56:00,92.00,Male,55,Electronics,2,25,27.75,50.00
876,03/10/2023,19:39:00,104.00,Male,43,Clothing,4,30,30.00,120.00
1201,31/10/2023,17:28:00,115.00,Male,56,Electronics,1,25,27.75,25.00
1286,26/12/2022,17:23:00,111.00,Male,55,Electronics,2,25,28.50,50.00
1876,05/11/2023,19:53:00,68.00,Male,43,Clothing,4,30,32.10,120.00
55,28/09/2023,20:32:00,57.00,Male,31,Beauty,4,30,31.80,120.00
428,02/12/2022,22:44:00,50.00,Female,40,Electronics,4,50,49.50,200.00
441,06/11/2023,22:00:00,85.00,Male,57,Beauty,4,300,351.00,1200.00
976,08/10/2023,19:50:00,56.00,Female,48,Beauty,2,300,345.00,600.00
1055,23/10/2022,21:35:00,97.00,Male,31,Beauty,4,30,37.50,120.00
1428,09/09/2023,18:44:00,96.00,Female,40,Electronics,4,50,57.00,200.00
1441,04/10/2023,21:38:00,63.00,Male,57,Beauty,4,300,354.00,1200.00
1976,15/10/2023,21:10:00,108.00,Female,48,Beauty,2,300,360.00,600.00
149,14/10/2023,17:52:00,73.00,Male,22,Clothing,3,25,27.00,75.00
227,15/11/2023,19:19:00,87.00,Male,36,Electronics,2,50,50.50,100.00
393,19/10/2022,18:52:00,85.00,Female,22,Beauty,2,500,595.00,1000.00
401,03/12/2023,19:03:00,51.00,Female,62,Clothing,1,300,372.00,300.00
546,30/12/2022,22:32:00,57.00,Female,36,Electronics,4,50,53.50,200.00
872,10/12/2023,22:18:00,113.00,Female,63,Beauty,3,25,24.75,75.00
914,07/09/2022,22:25:00,83.00,Female,59,Electronics,1,500,510.00,500.00
1149,14/09/2023,19:23:00,98.00,Male,22,Clothing,3,25,29.75,75.00
1227,01/10/2023,20:09:00,103.00,Male,36,Electronics,2,50,47.50,100.00
1393,08/10/2022,17:24:00,56.00,Female,22,Beauty,2,500,580.00,1000.00
1401,01/10/2022,21:20:00,85.00,Female,62,Clothing,1,300,294.00,300.00
1546,18/12/2022,19:06:00,93.00,Female,36,Electronics,4,50,48.00,200.00
1872,22/11/2022,17:02:00,57.00,Female,63,Beauty,3,25,26.25,75.00
1914,05/11/2023,17:49:00,70.00,Female,59,Electronics,1,500,510.00,500.00
310,10/11/2022,21:34:00,76.00,Female,28,Beauty,1,25,31.00,25.00
844,09/10/2023,17:54:00,95.00,Male,35,Clothing,3,50,62.00,150.00
852,01/10/2022,19:35:00,82.00,Female,41,Clothing,1,300,375.00,300.00
1310,29/10/2022,21:31:00,74.00,Female,28,Beauty,1,25,24.75,25.00
1844,25/10/2022,20:30:00,70.00,Male,35,Clothing,3,50,50.50,150.00
1852,11/10/2023,18:09:00,109.00,Female,41,Clothing,1,300,333.00,300.00
97,26/11/2022,18:17:00,112.00,Female,51,Beauty,2,500,555.00,1000.00
619,09/10/2023,18:10:00,56.00,Male,47,Electronics,4,25,26.25,100.00
948,10/12/2023,22:06:00,52.00,Female,23,Electronics,3,25,28.75,75.00
1097,26/12/2022,20:53:00,86.00,Female,51,Beauty,2,500,485.00,1000.00
1619,20/10/2022,18:07:00,61.00,Male,47,Electronics,4,25,24.25,100.00
1948,17/09/2023,21:09:00,100.00,Female,23,Electronics,3,25,24.50,75.00
456,15/12/2023,19:45:00,51.00,Male,57,Electronics,2,30,33.90,60.00
627,24/10/2022,18:14:00,79.00,Male,57,Clothing,1,50,55.50,50.00
1456,02/09/2022,18:49:00,85.00,Male,57,Electronics,2,30,37.20,60.00
1627,18/11/2022,17:21:00,84.00,Male,57,Clothing,1,50,60.00,50.00
22,25/11/2023,17:11:00,66.00,Male,18,Clothing,2,50,60.50,100.00
121,07/10/2023,18:57:00,110.00,Female,28,Electronics,4,50,54.50,200.00
431,29/10/2022,22:02:00,99.00,Male,63,Electronics,4,300,345.00,1200.00
1022,05/09/2023,17:49:00,69.00,Male,18,Clothing,2,50,52.50,100.00
1121,23/11/2022,21:10:00,95.00,Female,28,Electronics,4,50,50.50,200.00
1431,28/09/2023,21:28:00,114.00,Male,63,Electronics,4,300,312.00,1200.00
370,24/10/2023,21:04:00,61.00,Male,23,Electronics,2,30,34.80,60.00
711,23/09/2023,22:26:00,103.00,Male,26,Electronics,3,500,575.00,1500.00
754,26/09/2023,18:40:00,90.00,Female,43,Electronics,4,25,23.75,100.00
943,05/11/2022,19:29:00,90.00,Female,57,Clothing,4,300,318.00,1200.00
1370,04/11/2022,22:51:00,90.00,Male,23,Electronics,2,30,36.00,60.00
1711,22/09/2023,20:33:00,113.00,Male,26,Electronics,3,500,570.00,1500.00
1754,01/12/2022,21:03:00,107.00,Female,43,Electronics,4,25,28.50,100.00
1943,17/11/2023,21:00:00,108.00,Female,57,Clothing,4,300,321.00,1200.00
350,20/11/2022,17:41:00,61.00,Male,25,Beauty,3,25,28.50,75.00
786,16/12/2022,20:38:00,78.00,Male,48,Clothing,4,25,28.50,100.00
1350,08/11/2023,22:02:00,93.00,Male,25,Beauty,3,25,29.25,75.00
1786,27/09/2022,21:26:00,69.00,Male,48,Clothing,4,25,28.75,100.00
109,06/09/2023,19:57:00,94.00,Female,34,Electronics,4,500,560.00,2000.00
191,22/12/2023,21:24:00,71.00,Male,64,Beauty,1,25,28.25,25.00
1109,13/12/2023,22:13:00,114.00,Female,34,Electronics,4,500,590.00,2000.00
1191,25/09/2023,17:20:00,88.00,Male,64,Beauty,1,25,25.00,25.00
340,19/09/2023,22:59:00,54.00,Female,36,Clothing,4,300,294.00,1200.00
555,14/12/2022,19:35:00,103.00,Male,25,Beauty,1,300,360.00,300.00
826,24/12/2022,19:08:00,81.00,Female,46,Clothing,1,300,303.00,300.00
962,15/12/2023,22:02:00,76.00,Male,44,Clothing,2,30,35.10,60.00
1340,30/10/2023,20:55:00,92.00,Female,36,Clothing,4,300,348.00,1200.00
1555,19/12/2022,18:54:00,55.00,Male,25,Beauty,1,300,312.00,300.00
1826,30/12/2022,22:05:00,104.00,Female,46,Clothing,1,300,297.00,300.00
1962,07/09/2022,18:59:00,65.00,Male,44,Clothing,2,30,32.70,60.00
249,28/09/2022,20:17:00,109.00,Male,20,Clothing,1,50,53.50,50.00
1249,10/12/2022,21:44:00,95.00,Male,20,Clothing,1,50,60.00,50.00
922,19/10/2023,22:54:00,103.00,Male,41,Electronics,1,50,60.50,50.00
1922,28/10/2023,20:07:00,72.00,Male,41,Electronics,1,50,48.50,50.00
600,09/10/2023,18:39:00,64.00,Female,59,Beauty,2,500,525.00,1000.00
680,01/12/2022,22:04:00,110.00,Female,53,Clothing,3,300,330.00,900.00
770,11/12/2022,22:49:00,71.00,Male,32,Clothing,1,50,55.00,50.00
1600,18/12/2022,17:44:00,67.00,Female,59,Beauty,2,500,575.00,1000.00
1680,03/09/2023,17:12:00,72.00,Female,53,Clothing,3,300,324.00,900.00
1770,30/11/2023,20:08:00,65.00,Male,32,Clothing,1,50,56.00,50.00
60,04/12/2022,18:15:00,91.00,Male,30,Beauty,3,50,60.50,150.00
250,24/12/2022,23:00:00,91.00,Male,48,Electronics,1,50,60.50,50.00
516,20/09/2023,18:38:00,85.00,Male,30,Beauty,4,25,24.25,100.00
937,18/10/2022,19:57:00,50.00,Female,62,Beauty,1,500,510.00,500.00
1060,12/11/2022,18:29:00,71.00,Male,30,Beauty,3,50,57.00,150.00
1250,19/11/2022,20:39:00,96.00,Male,48,Electronics,1,50,48.50,50.00
1516,09/11/2022,17:19:00,54.00,Male,30,Beauty,4,25,24.50,100.00
1937,07/09/2022,17:57:00,52.00,Female,62,Beauty,1,500,620.00,500.00
318,22/10/2023,21:26:00,57.00,Male,61,Clothing,1,25,29.25,25.00
342,05/11/2023,17:24:00,85.00,Female,43,Clothing,4,500,500.00,2000.00
564,12/09/2023,20:14:00,114.00,Male,50,Electronics,2,50,55.50,100.00
767,07/11/2022,22:44:00,72.00,Male,39,Beauty,3,25,24.50,75.00
1318,25/12/2022,22:57:00,55.00,Male,61,Clothing,1,25,27.00,25.00
1342,18/09/2022,23:00:00,114.00,Female,43,Clothing,4,500,485.00,2000.00
1564,04/10/2022,22:55:00,115.00,Male,50,Electronics,2,50,49.50,100.00
1767,10/12/2022,17:35:00,87.00,Male,39,Beauty,3,25,28.25,75.00
503,08/10/2023,20:06:00,63.00,Male,45,Beauty,4,500,570.00,2000.00
869,08/09/2022,22:16:00,51.00,Male,37,Beauty,3,500,485.00,1500.00
1503,17/10/2022,18:28:00,67.00,Male,45,Beauty,4,500,605.00,2000.00
1869,23/10/2022,19:51:00,113.00,Male,37,Beauty,3,500,605.00,1500.00
126,01/11/2022,18:16:00,63.00,Female,28,Clothing,3,30,28.80,90.00
349,04/12/2023,17:05:00,78.00,Female,57,Beauty,1,50,48.50,50.00
440,22/11/2023,20:15:00,110.00,Male,64,Clothing,2,300,348.00,600.00
1126,12/09/2022,17:12:00,62.00,Female,28,Clothing,3,30,28.80,90.00
1349,08/12/2023,21:57:00,112.00,Female,57,Beauty,1,50,49.50,50.00
1440,01/09/2023,19:20:00,86.00,Male,64,Clothing,2,300,354.00,600.00
124,24/12/2022,21:17:00,83.00,Male,33,Clothing,4,500,515.00,2000.00
324,15/11/2022,17:52:00,54.00,Female,52,Electronics,3,50,49.00,150.00
677,17/12/2022,21:13:00,65.00,Female,19,Beauty,3,500,555.00,1500.00
1124,06/10/2023,20:04:00,83.00,Male,33,Clothing,4,500,515.00,2000.00
1324,25/09/2023,20:29:00,56.00,Female,52,Electronics,3,50,55.00,150.00
1677,02/10/2022,20:51:00,84.00,Female,19,Beauty,3,500,490.00,1500.00
30,10/10/2023,20:05:00,59.00,Female,39,Beauty,3,300,285.00,900.00
226,23/09/2022,17:02:00,69.00,Female,61,Clothing,1,50,57.50,50.00
229,09/11/2023,19:23:00,92.00,Male,58,Beauty,3,30,36.90,90.00
896,30/12/2023,19:17:00,56.00,Female,30,Electronics,2,25,30.75,50.00
959,18/09/2022,17:59:00,54.00,Female,42,Electronics,2,30,28.50,60.00
998,21/10/2023,17:32:00,61.00,Female,23,Beauty,4,25,30.50,100.00
1030,27/11/2022,18:02:00,96.00,Female,39,Beauty,3,300,309.00,900.00
1226,30/11/2023,17:52:00,102.00,Female,61,Clothing,1,50,51.00,50.00
1229,02/11/2023,21:08:00,62.00,Male,58,Beauty,3,30,34.50,90.00
1896,05/11/2022,20:19:00,87.00,Female,30,Electronics,2,25,30.75,50.00
1959,08/10/2022,19:56:00,95.00,Female,42,Electronics,2,30,34.20,60.00
1998,20/10/2023,19:53:00,90.00,Female,23,Beauty,4,25,24.00,100.00
12,09/12/2022,22:09:00,114.00,Male,35,Beauty,3,25,25.25,75.00
1012,08/12/2022,18:47:00,56.00,Male,35,Beauty,3,25,27.25,75.00
710,03/09/2022,21:11:00,71.00,Female,26,Electronics,3,500,495.00,1500.00
776,08/09/2023,18:57:00,109.00,Male,35,Clothing,3,30,30.90,90.00
817,05/10/2022,21:12:00,87.00,Male,30,Beauty,4,50,49.00,200.00
1710,23/10/2022,20:14:00,104.00,Female,26,Electronics,3,500,610.00,1500.00
1776,23/10/2022,20:07:00,111.00,Male,35,Clothing,3,30,32.10,90.00
1817,11/09/2022,21:22:00,82.00,Male,30,Beauty,4,50,50.00,200.00
334,16/10/2022,20:37:00,103.00,Male,31,Electronics,3,300,360.00,900.00
343,09/11/2022,18:44:00,68.00,Male,21,Electronics,2,25,30.00,50.00
628,23/12/2023,18:00:00,66.00,Female,19,Beauty,4,50,59.50,200.00
983,10/10/2022,20:12:00,61.00,Female,29,Clothing,1,300,345.00,300.00
1334,21/09/2022,20:37:00,60.00,Male,31,Electronics,3,300,366.00,900.00
1343,21/10/2023,20:10:00,87.00,Male,21,Electronics,2,25,28.50,50.00
1628,28/12/2022,22:23:00,51.00,Female,19,Beauty,4,50,58.50,200.00
1983,21/12/2022,21:38:00,114.00,Female,29,Clothing,1,300,303.00,300.00
141,01/11/2022,19:26:00,54.00,Female,22,Electronics,1,50,59.00,50.00
145,06/11/2022,19:21:00,64.00,Female,39,Clothing,3,25,27.50,75.00
507,11/12/2022,21:40:00,52.00,Female,37,Electronics,3,500,485.00,1500.00
